,endTime,artistName,trackName,msPlayed,uniqueID,inLibrary,album,track_uri
5237,2020-11-25 14:17,IU,dlwlrma,176098,IU:dlwlrma,0,,
5238,2020-11-25 14:21,DEAN,dayfly,207112,DEAN:dayfly,0,,
5239,2020-11-25 14:25,GIRIBOY,Let's Not Love Each Other,242999,GIRIBOY:Let's Not Love Each Other,0,,
5240,2020-11-25 14:28,pH-1,Nerdy Love,196373,pH-1:Nerdy Love,0,,
5241,2020-11-25 14:31,Loco,Too Much (Feat. DEAN),190957,Loco:Too Much (Feat. DEAN),0,,
5242,2020-11-25 14:34,DPR LIVE,Action!,190812,DPR LIVE:Action!,0,,
5243,2020-11-25 14:38,pH-1,Cupid,220490,pH-1:Cupid,0,,
5244,2020-11-25 14:42,Crush,She Said (with BIBI),208786,Crush:She Said (with BIBI),0,,
5245,2020-11-25 14:42,DPR LIVE,Playlist,18985,DPR LIVE:Playlist,0,,
5246,2020-11-25 14:45,aespa,Black Mamba,174933,aespa:Black Mamba,0,,
5247,2020-11-25 14:46,NCT U,90's Love,54536,NCT U:90's Love,0,,
5248,2020-11-25 14:46,TWICE,I CAN'T STOP ME,2110,TWICE:I CAN'T STOP ME,0,,
5249,2020-11-25 14:49,GOT7,Breath,187251,GOT7:Breath,0,,
5250,2020-11-25 14:50,Monsta X,Love Killa,7390,Monsta X:Love Killa,0,,
5251,2020-11-25 14:50,GFRIEND,MAGO,28468,GFRIEND:MAGO,0,,
5252,2020-11-25 14:50,TWICE,I CAN'T STOP ME,2000,TWICE:I CAN'T STOP ME,0,,
5253,2020-11-25 14:51,BTOB 4U,Show Your Love,70380,BTOB 4U:Show Your Love,0,,
5254,2020-11-25 14:54,MAMAMOO,AYA,211280,MAMAMOO:AYA,0,,
5255,2020-11-25 14:58,SHAUN,Way Back Home,214136,SHAUN:Way Back Home,0,,
5256,2020-11-25 15:01,BLACKPINK,Lovesick Girls,192765,BLACKPINK:Lovesick Girls,0,,
5257,2020-11-25 15:04,SOMI,What You Waiting For,175327,SOMI:What You Waiting For,0,,
5258,2020-11-25 15:08,Eric Nam,Honestly,206848,Eric Nam:Honestly,0,,
5259,2020-11-25 15:11,SHAUN,Bad Habits,12206,SHAUN:Bad Habits,0,,
5260,2020-11-25 15:11,Jay Park,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],216786,Jay Park:All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],0,,
5261,2020-11-25 15:15,PENTAGON,Daisy,189000,PENTAGON:Daisy,0,,
5262,2020-11-25 15:18,MAMAMOO,Dingga,179080,MAMAMOO:Dingga,0,,
5263,2020-11-25 15:21,MAMAMOO,AYA,211280,MAMAMOO:AYA,0,,
5264,2020-11-25 15:25,BTS,Life Goes On,207481,BTS:Life Goes On,0,,
5265,2020-11-25 15:28,Stray Kids,Mixtape : On Track,208143,Stray Kids:Mixtape : On Track,0,,
5266,2020-11-25 15:40,BTS,Euphoria,228615,BTS:Euphoria,0,,
5267,2020-11-25 15:43,DAY6,Shoot Me,175836,DAY6:Shoot Me,0,,
5268,2020-11-25 15:46,TWICE,FANCY,213880,TWICE:FANCY,0,,
5269,2020-11-25 15:50,GFRIEND,Me Gustas Tu,220745,GFRIEND:Me Gustas Tu,0,,
5270,2020-11-25 15:55,BTS,Spring Day,274097,BTS:Spring Day,0,,
5271,2020-11-25 15:58,IZ*ONE,FIESTA,217760,IZ*ONE:FIESTA,0,,
5272,2020-11-25 15:59,iKON,LOVE SCENARIO,46910,iKON:LOVE SCENARIO,0,,
5273,2020-11-25 16:04,Crush,Lay Your Head on Me,181256,Crush:Lay Your Head on Me,0,,
5274,2020-11-25 16:08,Loco,Can't Sleep,251390,Loco:Can't Sleep,0,,
5275,2020-11-25 16:12,Eddy Kim,When A Long Night Comes,227018,Eddy Kim:When A Long Night Comes,0,,
5276,2020-11-25 16:15,Standing Egg,Little Star,212866,Standing Egg:Little Star,0,,
5277,2020-11-25 16:16,Zion.T,Eat,40218,Zion.T:Eat,0,,
5278,2020-11-26 00:45,BLACKPINK,Lovesick Girls,192765,BLACKPINK:Lovesick Girls,0,,
5279,2020-11-26 00:49,STAYC,SO BAD,212264,STAYC:SO BAD,0,,
5280,2020-11-26 00:52,SECRET NUMBER,Got That Boom,205599,SECRET NUMBER:Got That Boom,0,,
5281,2020-11-26 00:55,MAMAMOO,Egotistic,196018,MAMAMOO:Egotistic,0,,
5282,2020-11-26 00:59,Moon Byul,SELFISH,192577,Moon Byul:SELFISH,0,,
5283,2020-11-26 01:02,MAMAMOO,gogobebe,195855,MAMAMOO:gogobebe,0,,
5284,2020-11-26 01:04,BIGBANG,FXXK IT,104338,BIGBANG:FXXK IT,0,,
5285,2020-11-26 11:07,MAMAMOO,AYA,211280,MAMAMOO:AYA,0,,
5286,2020-11-26 11:10,Jay Park,곁에 있어주길 Stay with Me,209633,Jay Park:곁에 있어주길 Stay with Me,0,,
5287,2020-11-26 11:10,TWICE,FANCY,3390,TWICE:FANCY,0,,
5288,2020-11-26 11:10,DPR LIVE,Martini Blue,3088,DPR LIVE:Martini Blue,0,,
5289,2020-11-26 11:10,GFRIEND,Me Gustas Tu,3012,GFRIEND:Me Gustas Tu,0,,
5290,2020-11-26 11:13,IU,eight(Prod.&Feat. SUGA of BTS),165070,IU:eight(Prod.&Feat. SUGA of BTS),0,,
5291,2020-11-26 11:16,MAMAMOO,Dingga,179080,MAMAMOO:Dingga,0,,
5292,2020-11-26 11:19,Hoody,Adios,200500,Hoody:Adios,0,,
5293,2020-11-26 11:20,BTS,Euphoria,8005,BTS:Euphoria,0,,
5294,2020-11-26 11:20,Loco,Don’t,9380,Loco:Don’t,0,,
5295,2020-11-26 11:20,BTS,Spring Day,3529,BTS:Spring Day,0,,
5296,2020-11-26 11:20,IZ*ONE,FIESTA,3691,IZ*ONE:FIESTA,0,,
5297,2020-11-26 11:23,AKMU,Give Love,176532,AKMU:Give Love,0,,
5298,2020-11-26 11:23,Leessang,"헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)",0,"Leessang:헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)",0,,
5299,2020-11-26 11:27,CHO JUNG SEOK,Aloha,235171,CHO JUNG SEOK:Aloha,0,,
5300,2020-11-26 11:31,IU,Blueming,3413,IU:Blueming,0,,
5301,2020-11-26 11:31,Sik-K,iffy (Prod. GroovyRoom),239955,Sik-K:iffy (Prod. GroovyRoom),0,,
5302,2020-11-26 11:31,BTOB,Missing You,3993,BTOB:Missing You,0,,
5303,2020-11-26 11:31,WOODZ,POOL,5108,WOODZ:POOL,0,,
5304,2020-11-26 11:33,BTOB,Only one for me,141223,BTOB:Only one for me,0,,
5305,2020-11-26 14:28,Judika,Jikalau Kau Cinta,236123,Judika:Jikalau Kau Cinta,0,,
5306,2020-11-26 14:31,PENTAGON,Daisy,189000,PENTAGON:Daisy,0,,
5307,2020-11-26 14:39,MAMAMOO,Dingga,179080,MAMAMOO:Dingga,0,,
5308,2020-11-26 14:40,MAMAMOO,AYA,26030,MAMAMOO:AYA,0,,
5309,2020-11-26 14:51,SOMI,Outta My Head,188161,SOMI:Outta My Head,0,,
5310,2020-11-26 14:55,DAY6,예뻤어 You Were Beautiful,283160,DAY6:예뻤어 You Were Beautiful,0,,
5311,2020-11-26 14:59,DAY6,Congratulations,229293,DAY6:Congratulations,0,,
5312,2020-11-26 15:03,Stray Kids,Mixtape : On Track,208143,Stray Kids:Mixtape : On Track,0,,
5313,2020-11-26 16:12,DAY6,Shoot Me,171532,DAY6:Shoot Me,0,,
5314,2020-11-26 16:13,Johnny Orlando,What If (I Told You I Like You),1088,Johnny Orlando:What If (I Told You I Like You),0,,
5315,2020-11-26 16:17,Zion.T,Yanghwa BRDG,229349,Zion.T:Yanghwa BRDG,0,,
5316,2020-11-26 16:42,Crush,Lay Your Head on Me,181256,Crush:Lay Your Head on Me,0,,
5317,2020-11-26 16:43,92914,Moonlight,2739,92914:Moonlight,0,,
5318,2020-11-26 16:43,Eric Nam,Perhaps Love,1068,Eric Nam:Perhaps Love,0,,
5319,2020-11-26 16:43,92914,Sunset,35043,92914:Sunset,0,,
5320,2020-11-26 16:43,LeeHi,HOLO,882,LeeHi:HOLO,0,,
5321,2020-11-26 16:43,Colde,Your Dog Loves You,1230,Colde:Your Dog Loves You,0,,
5322,2020-11-26 16:43,Henry,It's You,1718,Henry:It's You,0,,
5323,2020-11-26 16:43,Epik High,THE BENEFITS OF HEARTBREAK,1300,Epik High:THE BENEFITS OF HEARTBREAK,0,,
5324,2020-11-26 16:43,DAY6,그렇더라고요 When you love someone,1114,DAY6:그렇더라고요 When you love someone,0,,
5325,2020-11-26 16:43,LeeHi,BREATHE,1068,LeeHi:BREATHE,0,,
5326,2020-11-26 16:43,DPR LIVE,Jasmine,1369,DPR LIVE:Jasmine,0,,
5327,2020-11-26 16:47,Jung Seung Hwan,Day & Night,260600,Jung Seung Hwan:Day & Night,0,,
5328,2020-11-26 16:51,Loco,It Takes Time,231602,Loco:It Takes Time,0,,
5329,2020-11-26 16:56,Roy Kim,Only Then,248835,Roy Kim:Only Then,0,,
5330,2020-11-26 16:57,Standing Egg,Little Star,63449,Standing Egg:Little Star,0,,
5331,2020-11-27 02:27,Justin Bieber,Lonely (with benny blanco),149297,Justin Bieber:Lonely (with benny blanco),0,,
5332,2020-11-27 02:31,Ne-Yo,Miss Independent,232000,Ne-Yo:Miss Independent,0,,
5333,2020-11-27 02:51,Mario,Let Me Love You,2900,Mario:Let Me Love You,0,,
5334,2020-11-27 02:51,Alicia Keys,If I Ain't Got You,1460,Alicia Keys:If I Ain't Got You,0,,
5335,2020-11-27 02:51,Beyoncé,Halo,82962,Beyoncé:Halo,0,,
5336,2020-11-27 02:52,Justin Bieber,One Less Lonely Girl,10000,Justin Bieber:One Less Lonely Girl,0,,
5337,2020-11-27 02:52,Justin Bieber,That Should Be Me,5730,Justin Bieber:That Should Be Me,0,,
5338,2020-11-27 02:52,Austin Mahone,All I Ever Need,8890,Austin Mahone:All I Ever Need,0,,
5339,2020-11-27 02:52,Jordin Sparks,No Air (feat. Chris Brown),14900,Jordin Sparks:No Air (feat. Chris Brown),0,,
5340,2020-11-27 02:52,One Direction,18,11580,One Direction:18,0,,
5341,2020-11-27 02:52,Sean Kingston,Beautiful Girls,1890,Sean Kingston:Beautiful Girls,0,,
5342,2020-11-27 02:58,One Direction,You & I,21176,One Direction:You & I,0,,
5343,2020-11-27 02:58,Sam Fischer,This City,194853,Sam Fischer:This City,0,,
5344,2020-11-27 02:59,James Arthur,Train Wreck,43600,James Arthur:Train Wreck,0,,
5345,2020-11-27 03:00,Lauv,Mean It,13880,Lauv:Mean It,0,,
5346,2020-11-27 03:00,Lil Uzi Vert,20 Min,8090,Lil Uzi Vert:20 Min,0,,
5347,2020-11-27 03:00,Beyoncé,Irreplaceable,11880,Beyoncé:Irreplaceable,0,,
5348,2020-11-27 03:00,Ali Gatie,It's You,26060,Ali Gatie:It's You,0,,
5349,2020-11-27 03:00,24kGoldn,Mood (feat. iann dior),4440,24kGoldn:Mood (feat. iann dior),0,,
5350,2020-11-27 03:01,Kendrick Lamar,Money Trees,9890,Kendrick Lamar:Money Trees,0,,
5351,2020-11-27 03:01,JP Saxe,If the World Was Ending (feat. Julia Michaels),6040,JP Saxe:If the World Was Ending (feat. Julia Michaels),0,,
5352,2020-11-27 03:01,Jason Derulo,It Girl,5480,Jason Derulo:It Girl,0,,
5353,2020-11-27 03:01,Shawn Mendes,Imagination,2310,Shawn Mendes:Imagination,0,,
5354,2020-11-27 03:01,Justin Bieber,Nothing Like Us,11100,Justin Bieber:Nothing Like Us,0,,
5355,2020-11-27 03:01,Ali Gatie,Running On My Mind,8570,Ali Gatie:Running On My Mind,0,,
5356,2020-11-27 03:01,Chris Brown,Say Goodbye,6340,Chris Brown:Say Goodbye,0,,
5357,2020-11-27 03:01,BØRNS,Electric Love,7580,BØRNS:Electric Love,0,,
5358,2020-11-27 03:02,Harry Styles,Golden,0,Harry Styles:Golden,0,,
5359,2020-11-27 03:02,Harry Styles,Falling,3370,Harry Styles:Falling,0,,
5360,2020-11-27 03:02,Olivia O'Brien,hate u love u,11820,Olivia O'Brien:hate u love u,0,,
5361,2020-11-27 03:02,Harry Styles,Adore You,7380,Harry Styles:Adore You,0,,
5362,2020-11-27 03:02,Harry Styles,Watermelon Sugar,11240,Harry Styles:Watermelon Sugar,0,,
5363,2020-11-27 03:03,Justin Bieber,Intentions - Acoustic,19130,Justin Bieber:Intentions - Acoustic,0,,
5364,2020-11-27 03:03,Lakey,Sure Thing (Acoustic),9080,Lakey:Sure Thing (Acoustic),0,,
5365,2020-11-27 03:03,Sam Fischer,This City - Acoustic,20320,Sam Fischer:This City - Acoustic,0,,
5366,2020-11-27 03:04,Jason Chen,My Boo,29930,Jason Chen:My Boo,0,,
5367,2020-11-27 03:05,Maroon 5,Memories,27950,Maroon 5:Memories,0,,
5368,2020-11-27 03:05,Ali Gatie,It's You - Acoustic,58400,Ali Gatie:It's You - Acoustic,0,,
5369,2020-11-27 03:06,Lady Gaga,I'll Never Love Again - Film Version,45890,Lady Gaga:I'll Never Love Again - Film Version,0,,
5370,2020-11-27 03:06,Dan + Shay,"10,000 Hours (with Justin Bieber)",24380,"Dan + Shay:10,000 Hours (with Justin Bieber)",0,,
5371,2020-11-27 03:07,Alessia Cara,Out Of Love,21210,Alessia Cara:Out Of Love,0,,
5372,2020-11-27 03:08,Kane Brown,Be Like That - feat. Swae Lee & Khalid,3690,Kane Brown:Be Like That - feat. Swae Lee & Khalid,0,,
5373,2020-11-27 03:08,Billie Eilish,lovely (with Khalid),81590,Billie Eilish:lovely (with Khalid),0,,
5374,2020-11-27 03:09,Ed Sheeran,Beautiful People (feat. Khalid),17410,Ed Sheeran:Beautiful People (feat. Khalid),0,,
5375,2020-11-27 03:09,benny blanco,Eastside (with Halsey & Khalid),12150,benny blanco:Eastside (with Halsey & Khalid),0,,
5376,2020-11-27 03:09,Marshmello,Silence,4690,Marshmello:Silence,0,,
5377,2020-11-27 03:10,Lauv,I Like Me Better - Recorded at Spotify Studios NYC,7320,Lauv:I Like Me Better - Recorded at Spotify Studios NYC,0,,
5378,2020-11-27 03:10,Lewis Capaldi,Bruises,3590,Lewis Capaldi:Bruises,0,,
5379,2020-11-27 03:10,Sam Smith,"Burning - Recorded At RAK Studios, London",4350,"Sam Smith:Burning - Recorded At RAK Studios, London",0,,
5380,2020-11-27 03:10,Andy Grammer,All Time Low (Cover) - Recorded at Spotify Studios NYC,15150,Andy Grammer:All Time Low (Cover) - Recorded at Spotify Studios NYC,0,,
5381,2020-11-27 03:10,Ed Sheeran,Baby One More Time - Recorded at Spotify Studios New York City,6430,Ed Sheeran:Baby One More Time - Recorded at Spotify Studios New York City,0,,
5382,2020-11-27 03:11,Lukas Graham,7 Years,19140,Lukas Graham:7 Years,0,,
5383,2020-11-27 03:11,John Legend,Love Me Now - Recorded at Spotify Studios NYC,7040,John Legend:Love Me Now - Recorded at Spotify Studios NYC,0,,
5384,2020-11-27 03:11,Coldplay,Viva La Vida - Live from Spotify London,12230,Coldplay:Viva La Vida - Live from Spotify London,0,,
5385,2020-11-27 03:11,AJR,Location - Recorded at Spotify Studios NYC,9250,AJR:Location - Recorded at Spotify Studios NYC,0,,
5386,2020-11-27 03:12,Lauv,Don't Matter - Recorded at Spotify Studios NYC,15190,Lauv:Don't Matter - Recorded at Spotify Studios NYC,0,,
5387,2020-11-27 03:12,Sting,Englishman In New York - Reggae Version / Recorded At Spotfiy Studios NYC,33230,Sting:Englishman In New York - Reggae Version / Recorded At Spotfiy Studios NYC,0,,
5388,2020-11-27 03:13,Russell Dickerson,Man in the Mirror,30310,Russell Dickerson:Man in the Mirror,0,,
5389,2020-11-27 03:13,Imagine Dragons,Bad Liar,24700,Imagine Dragons:Bad Liar,0,,
5390,2020-11-27 03:14,Shawn Mendes,Lost In Japan - Recorded at Spotify Studios NYC,18660,Shawn Mendes:Lost In Japan - Recorded at Spotify Studios NYC,0,,
5391,2020-11-27 03:14,Lewis Capaldi,Hold Me While You Wait,13880,Lewis Capaldi:Hold Me While You Wait,0,,
5392,2020-11-27 03:14,James Bay,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",24630,"James Bay:If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",0,,
5393,2020-11-27 03:15,Why Don't We,Lucid Dreams - Recorded at Spotify Studios NYC,51630,Why Don't We:Lucid Dreams - Recorded at Spotify Studios NYC,0,,
5394,2020-11-27 03:15,Clean Bandit,Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,3450,Clean Bandit:Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,0,,
5395,2020-11-27 03:16,Ed Sheeran,Castle on the Hill - Recorded at Spotify Studios New York City,32070,Ed Sheeran:Castle on the Hill - Recorded at Spotify Studios New York City,0,,
5396,2020-11-27 03:16,5 Seconds of Summer,Lie To Me - Recorded at Spotify Studios NYC,32790,5 Seconds of Summer:Lie To Me - Recorded at Spotify Studios NYC,0,,
5397,2020-11-27 03:17,McClenney,Redbone - Recorded at Spotify Studios NYC,20650,McClenney:Redbone - Recorded at Spotify Studios NYC,0,,
5398,2020-11-27 03:17,The Weeknd,Stargirl Interlude,21430,The Weeknd:Stargirl Interlude,0,,
5399,2020-11-27 03:17,Childish Gambino,Redbone,17680,Childish Gambino:Redbone,0,,
5400,2020-11-27 03:18,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),4600,Chance the Rapper:Juke Jam (feat. Justin Bieber & Towkio),0,,
5401,2020-11-27 03:18,Khalid,Location (feat. Lil Wayne & Kehlani) - Remix,19560,Khalid:Location (feat. Lil Wayne & Kehlani) - Remix,0,,
5402,2020-11-27 03:19,SZA,The Weekend,73360,SZA:The Weekend,0,,
5403,2020-11-27 03:19,24kGoldn,Mood (feat. iann dior),1240,24kGoldn:Mood (feat. iann dior),0,,
5404,2020-11-27 03:20,Khalid,Location (feat. Lil Wayne & Kehlani) - Remix,44490,Khalid:Location (feat. Lil Wayne & Kehlani) - Remix,0,,
5405,2020-11-27 03:24,Khalid,Location,219080,Khalid:Location,0,,
5406,2020-11-27 03:26,benny blanco,Eastside (with Halsey & Khalid),170769,benny blanco:Eastside (with Halsey & Khalid),0,,
5407,2020-11-27 03:29,Justin Bieber,Lonely (with benny blanco),149297,Justin Bieber:Lonely (with benny blanco),0,,
5408,2020-11-27 03:33,Ne-Yo,Because Of You,266840,Ne-Yo:Because Of You,0,,
5409,2020-11-27 03:37,gnash,"i hate u, i love u (feat. olivia o'brien)",3550,"gnash:i hate u, i love u (feat. olivia o'brien)",0,,
5410,2020-11-27 03:37,Vedo,You Got It,1000,Vedo:You Got It,0,,
5411,2020-11-27 03:37,Alicia Keys,No One,2400,Alicia Keys:No One,0,,
5412,2020-11-27 03:37,Coldplay,Viva La Vida - Live from Spotify London,216443,Coldplay:Viva La Vida - Live from Spotify London,0,,
5413,2020-11-27 03:40,Kendrick Lamar,Money Trees,149440,Kendrick Lamar:Money Trees,0,,
5414,2020-11-27 04:01,Judika,Jikalau Kau Cinta,242942,Judika:Jikalau Kau Cinta,0,,
5415,2020-11-27 04:02,Judika,Cinta Karena Cinta,23286,Judika:Cinta Karena Cinta,0,,
5416,2020-11-27 04:05,Kendrick Lamar,Money Trees,30448,Kendrick Lamar:Money Trees,0,,
5417,2020-11-27 04:05,Dan + Shay,"10,000 Hours (with Justin Bieber)",167698,"Dan + Shay:10,000 Hours (with Justin Bieber)",0,,
5418,2020-11-27 04:08,Justin Bieber,Lonely (with benny blanco),149297,Justin Bieber:Lonely (with benny blanco),0,,
5419,2020-11-27 04:09,Childish Gambino,Redbone,81195,Childish Gambino:Redbone,0,,
5420,2020-11-27 04:10,Lil Uzi Vert,20 Min,87492,Lil Uzi Vert:20 Min,0,,
5421,2020-11-27 04:11,Shawn Mendes,Lost In Japan - Recorded at Spotify Studios NYC,9102,Shawn Mendes:Lost In Japan - Recorded at Spotify Studios NYC,0,,
5422,2020-11-27 04:11,Alicia Keys,No One,4365,Alicia Keys:No One,0,,
5423,2020-11-27 04:11,Mariah Carey,Always Be My Baby,9009,Mariah Carey:Always Be My Baby,0,,
5424,2020-11-27 04:14,Lauv,I Like Me Better - Recorded at Spotify Studios NYC,197369,Lauv:I Like Me Better - Recorded at Spotify Studios NYC,0,,
5425,2020-11-27 04:17,Lauv,Don't Matter - Recorded at Spotify Studios NYC,189725,Lauv:Don't Matter - Recorded at Spotify Studios NYC,0,,
5426,2020-11-27 04:20,Jonas Blue,Perfect Strangers - Acoustic,175210,Jonas Blue:Perfect Strangers - Acoustic,0,,
5427,2020-11-27 04:23,Maroon 5,Memories,189486,Maroon 5:Memories,0,,
5428,2020-11-27 04:24,Harry Styles,Watermelon Sugar,53614,Harry Styles:Watermelon Sugar,0,,
5429,2020-11-27 04:27,Why Don't We,Lucid Dreams - Recorded at Spotify Studios NYC,161285,Why Don't We:Lucid Dreams - Recorded at Spotify Studios NYC,0,,
5430,2020-11-27 04:28,Khalid,Location,74675,Khalid:Location,0,,
5431,2020-11-27 04:33,Ne-Yo,Because Of You,266840,Ne-Yo:Because Of You,0,,
5432,2020-11-27 04:35,Rihanna,Take A Bow,84470,Rihanna:Take A Bow,0,,
5433,2020-11-27 12:41,Sam Fischer,This City - Acoustic,206819,Sam Fischer:This City - Acoustic,0,,
5434,2020-11-27 12:45,Ali Gatie,It's You - Acoustic,220126,Ali Gatie:It's You - Acoustic,0,,
5435,2020-11-27 12:48,Khalid,Location,219080,Khalid:Location,0,,
5436,2020-11-27 12:54,Childish Gambino,Redbone,326933,Childish Gambino:Redbone,0,,
5437,2020-11-27 12:56,5 Seconds of Summer,Lie To Me - Recorded at Spotify Studios NYC,160523,5 Seconds of Summer:Lie To Me - Recorded at Spotify Studios NYC,0,,
5438,2020-11-27 13:00,Ed Sheeran,Castle on the Hill - Recorded at Spotify Studios New York City,225790,Ed Sheeran:Castle on the Hill - Recorded at Spotify Studios New York City,0,,
5439,2020-11-27 13:01,Clean Bandit,Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,66217,Clean Bandit:Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,0,,
5440,2020-11-27 13:04,PENTAGON,Daisy,152787,PENTAGON:Daisy,0,,
5441,2020-11-27 13:06,BLACKPINK,Lovesick Girls,164025,BLACKPINK:Lovesick Girls,0,,
5442,2020-11-27 13:09,aespa,Black Mamba,157268,aespa:Black Mamba,0,,
5443,2020-11-27 13:12,DAY6,Shoot Me,170852,DAY6:Shoot Me,0,,
5444,2020-11-27 13:16,BTOB,Only one for me,224908,BTOB:Only one for me,0,,
5445,2020-11-27 13:20,Sik-K,iffy (Prod. GroovyRoom),259982,Sik-K:iffy (Prod. GroovyRoom),0,,
5446,2020-11-27 13:24,Jay Park,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],212879,Jay Park:All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],0,,
5447,2020-11-27 13:27,Loco,Don’t,4172,Loco:Don’t,0,,
5448,2020-11-27 13:27,DPR LIVE,Martini Blue,195204,DPR LIVE:Martini Blue,0,,
5449,2020-11-27 13:30,Jay Park,Drive (feat. Gray),212334,Jay Park:Drive (feat. Gray),0,,
5450,2020-11-27 13:34,Hoody,Adios,197137,Hoody:Adios,0,,
5451,2020-11-27 13:38,WOODZ,POOL,227939,WOODZ:POOL,0,,
5452,2020-11-27 13:39,WOODZ,DIFFERENT,66361,WOODZ:DIFFERENT,0,,
5453,2020-11-27 13:43,Loco,It Takes Time,231602,Loco:It Takes Time,0,,
5454,2020-11-27 13:46,HAON,NOAH,159061,HAON:NOAH,0,,
5455,2020-11-27 22:38,Jay Park,곁에 있어주길 Stay with Me,209633,Jay Park:곁에 있어주길 Stay with Me,0,,
5456,2020-11-27 22:42,Zion.T,Yanghwa BRDG,229349,Zion.T:Yanghwa BRDG,0,,
5457,2020-11-27 22:46,Epik High,THE BENEFITS OF HEARTBREAK,210020,Epik High:THE BENEFITS OF HEARTBREAK,0,,
5458,2020-11-27 22:50,Roy Kim,Only Then,248835,Roy Kim:Only Then,0,,
5459,2020-11-27 22:53,Eric Nam,Perhaps Love,188470,Eric Nam:Perhaps Love,0,,
5460,2020-11-27 22:57,Kim Woo Sung,ILYSB,233429,Kim Woo Sung:ILYSB,0,,
5461,2020-11-27 22:58,george,look at me,46930,george:look at me,0,,
5462,2020-11-27 23:01,ZICO,Being left (Feat. Dvwn),218813,ZICO:Being left (Feat. Dvwn),0,,
5463,2020-11-27 23:02,JOONIL JUNG,Hug Me,45216,JOONIL JUNG:Hug Me,0,,
5464,2020-11-27 23:06,Wiz Khalifa,See You Again (feat. Charlie Puth),229525,Wiz Khalifa:See You Again (feat. Charlie Puth),0,,
5465,2020-11-27 23:07,Jeremih,Love Don't Change,38750,Jeremih:Love Don't Change,0,,
5466,2020-11-27 23:11,Jeremih,Don't Tell 'Em,22950,Jeremih:Don't Tell 'Em,0,,
5467,2020-11-27 23:15,Gaho,Running,209946,Gaho:Running,0,,
5468,2020-11-27 23:16,WENDY,Two Words,63673,WENDY:Two Words,0,,
5469,2020-11-27 23:20,Red Velvet,Future,215880,Red Velvet:Future,0,,
5470,2020-11-27 23:23,10cm,Where Is Dream,183320,10cm:Where Is Dream,0,,
5471,2020-11-27 23:27,Kim Feel,One Day,242693,Kim Feel:One Day,0,,
5472,2020-11-27 23:31,Sandeul,Lonesome Diary,238186,Sandeul:Lonesome Diary,0,,
5473,2020-11-27 23:35,Jamie,Dream,17780,Jamie:Dream,0,,
5474,2020-11-27 23:35,Jung Seung Hwan,Day & Night,260600,Jung Seung Hwan:Day & Night,0,,
5475,2020-11-27 23:38,BLACKPINK,Lovesick Girls,192765,BLACKPINK:Lovesick Girls,0,,
5476,2020-11-27 23:42,(G)I-DLE,LATATA,202772,(G)I-DLE:LATATA,0,,
5477,2020-11-27 23:45,HYO,DESSERT,9862,HYO:DESSERT,0,,
5478,2020-11-28 01:16,MAMAMOO,Dingga,255,MAMAMOO:Dingga,0,,
5479,2020-11-28 01:19,PENTAGON,Daisy,189000,PENTAGON:Daisy,0,,
5480,2020-11-28 01:22,MAMAMOO,Dingga,179080,MAMAMOO:Dingga,0,,
5481,2020-11-28 01:26,BTS,Euphoria,975,BTS:Euphoria,0,,
5482,2020-11-28 01:26,MAMAMOO,AYA,211280,MAMAMOO:AYA,0,,
5483,2020-11-28 01:26,BTS,Life Goes On,15776,BTS:Life Goes On,0,,
5484,2020-11-28 01:26,Stray Kids,Mixtape : On Track,1253,Stray Kids:Mixtape : On Track,0,,
5485,2020-11-28 01:28,DAY6,Shoot Me,95983,DAY6:Shoot Me,0,,
5486,2020-11-28 12:27,TWICE,FANCY,8993,TWICE:FANCY,0,,
5487,2020-11-28 12:27,Loco,It Takes Time,0,Loco:It Takes Time,0,,
5488,2020-11-28 12:30,Jay Park,Drive (feat. Gray),201386,Jay Park:Drive (feat. Gray),0,,
5489,2020-11-28 12:33,WOODZ,POOL,5844,WOODZ:POOL,0,,
5490,2020-11-28 12:33,CHANYEOL,Stay With Me,192441,CHANYEOL:Stay With Me,0,,
5491,2020-11-28 12:38,BTS,Spring Day,274097,BTS:Spring Day,0,,
5492,2020-11-28 12:40,aespa,Black Mamba,129499,aespa:Black Mamba,0,,
5493,2020-11-28 12:43,Sik-K,Ring Ring,1698,Sik-K:Ring Ring,0,,
5494,2020-11-28 12:43,MAMAMOO,Dingga,179080,MAMAMOO:Dingga,0,,
